Oxymax PARAMETER File 

CSV Generation Date,6/13/2016 9:09:49 AM 
Experiment Started,6/6/2016 1:26:16 PM 
Data Filename,C:\Users\Clams-hwh\Documents\Users\SFO\Ruas\Vicente\2016-06-06\2016-06-06.CDTA

Group/Cage,0101
Subject ID,G26
Subject Mass,29.61 G

Group/Cage,0102
Subject ID,G27
Subject Mass,29.09 G

Group/Cage,0103
Subject ID,G28
Subject Mass,29.91 G

Group/Cage,0104
Subject ID,G29
Subject Mass,30.32 G

Group/Cage,0105
Subject ID,G36
Subject Mass,28.2 G

Group/Cage,0106
Subject ID,G37
Subject Mass,28.09 G

Group/Cage,0107
Subject ID,G38
Subject Mass,26.79 G

Group/Cage,0108
Subject ID,G40
Subject Mass,32.35 G

Reference Settle Time (s), 90 
Reference Measure Time (s), 30 
Cage Settle Time (s), 90 
Cage Measure Time (s), 30 
Reference Method,EVRYNN=4
Heat Calculation Method,STD

Paramter,DRINK1 (ml)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,TIME,CAGE 0105,TIME,CAGE 0106,TIME,CAGE 0107,TIME,CAGE 0108,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
 28 ,6/6/2016 10:30:25 PM , 0.04 ,6/6/2016 10:32:25 PM , 0.12 ,6/6/2016 10:34:25 PM , 0 ,6/6/2016 10:36:25 PM , 0.04 ,6/6/2016 10:40:25 PM , 0.02 ,6/6/2016 10:42:25 PM , 0 ,6/6/2016 10:44:25 PM , 0.1 ,6/6/2016 10:46:25 PM , 0.04 ,
 29 ,6/6/2016 10:50:25 PM , 0.02 ,6/6/2016 10:52:25 PM , 0.04 ,6/6/2016 10:54:25 PM , 0.06 ,6/6/2016 10:56:25 PM , 0.1 ,6/6/2016 11:00:25 PM , 0.02 ,6/6/2016 11:02:25 PM , 0.06 ,6/6/2016 11:04:25 PM , 0.04 ,6/6/2016 11:06:25 PM , 0.08 ,
 30 ,6/6/2016 11:10:25 PM , 0.02 ,6/6/2016 11:12:25 PM , 0.04 ,6/6/2016 11:14:25 PM , 0 ,6/6/2016 11:16:25 PM , 0.04 ,6/6/2016 11:20:25 PM , 0.04 ,6/6/2016 11:22:25 PM , 0.06 ,6/6/2016 11:24:25 PM , 0.04 ,6/6/2016 11:26:25 PM , 0.08 ,
 31 ,6/6/2016 11:30:25 PM , 0 ,6/6/2016 11:32:25 PM , 0 ,6/6/2016 11:34:25 PM , 0 ,6/6/2016 11:36:25 PM , 0.02 ,6/6/2016 11:40:25 PM , 0.04 ,6/6/2016 11:42:25 PM , 0.06 ,6/6/2016 11:44:25 PM , 0.04 ,6/6/2016 11:46:25 PM , 0 ,
 32 ,6/6/2016 11:50:25 PM , 0.02 ,6/6/2016 11:52:25 PM , 0 ,6/6/2016 11:54:25 PM , 0 ,6/6/2016 11:56:25 PM , 0.08 ,6/7/2016 12:00:25 AM , 0 ,6/7/2016 12:02:25 AM , 0.04 ,6/7/2016 12:04:25 AM , 0.08 ,6/7/2016 12:06:25 AM , 0 ,
 33 ,6/7/2016 12:10:25 AM , 0.04 ,6/7/2016 12:12:25 AM , 0.08 ,6/7/2016 12:14:25 AM , 0 ,6/7/2016 12:16:25 AM , 0.06 ,6/7/2016 12:20:25 AM , 0.06 ,6/7/2016 12:22:25 AM , 0 ,6/7/2016 12:24:25 AM , 0.06 ,6/7/2016 12:26:25 AM , 0.08 ,
 34 ,6/7/2016 12:30:25 AM , 0 ,6/7/2016 12:32:25 AM , 0 ,6/7/2016 12:34:25 AM , 0.06 ,6/7/2016 12:36:25 AM , 0 ,6/7/2016 12:40:25 AM , 0 ,6/7/2016 12:42:25 AM , 0 ,6/7/2016 12:44:25 AM , 0.06 ,6/7/2016 12:46:25 AM , 0.06 ,
 35 ,6/7/2016 12:50:25 AM , 0.06 ,6/7/2016 12:52:25 AM , 0 ,6/7/2016 12:54:25 AM , 0 ,6/7/2016 12:56:25 AM , 0.06 ,6/7/2016 1:00:25 AM , 0.02 ,6/7/2016 1:02:25 AM , 0.02 ,6/7/2016 1:04:25 AM , 0.1 ,6/7/2016 1:06:25 AM , 0.02 ,
 36 ,6/7/2016 1:10:25 AM , 0.06 ,6/7/2016 1:12:25 AM , 0.08 ,6/7/2016 1:14:25 AM , 0 ,6/7/2016 1:16:25 AM , 0.02 ,6/7/2016 1:20:25 AM , 0 ,6/7/2016 1:22:25 AM , 0 ,6/7/2016 1:24:25 AM , 0.04 ,6/7/2016 1:26:25 AM , 0 ,
 37 ,6/7/2016 1:30:25 AM , 0 ,6/7/2016 1:32:25 AM , 0.02 ,6/7/2016 1:34:25 AM , 0.02 ,6/7/2016 1:36:25 AM , 0.02 ,6/7/2016 1:40:25 AM , 0.06 ,6/7/2016 1:42:25 AM , 0.06 ,6/7/2016 1:44:25 AM , 0.02 ,6/7/2016 1:46:25 AM , 0.1 ,
 38 ,6/7/2016 1:50:25 AM , 0.02 ,6/7/2016 1:52:25 AM , 0 ,6/7/2016 1:54:25 AM , 0.08 ,6/7/2016 1:56:25 AM , 0 ,6/7/2016 2:00:25 AM , 0 ,6/7/2016 2:02:25 AM , 0 ,6/7/2016 2:04:25 AM , 0.08 ,6/7/2016 2:06:25 AM , 0 ,
 39 ,6/7/2016 2:10:25 AM , 0 ,6/7/2016 2:12:25 AM , 0 ,6/7/2016 2:14:25 AM , 0.02 ,6/7/2016 2:16:25 AM , 0.06 ,6/7/2016 2:20:25 AM , 0.04 ,6/7/2016 2:22:25 AM , 0.06 ,6/7/2016 2:24:25 AM , 0 ,6/7/2016 2:26:25 AM , 0 ,
 40 ,6/7/2016 2:30:25 AM , 0.1 ,6/7/2016 2:32:25 AM , 0.14 ,6/7/2016 2:34:25 AM , 0.12 ,6/7/2016 2:36:25 AM , 0.04 ,6/7/2016 2:40:25 AM , 0.02 ,6/7/2016 2:42:25 AM , 0 ,6/7/2016 2:44:25 AM , 0 ,6/7/2016 2:46:25 AM , 0.06 ,
 41 ,6/7/2016 2:50:25 AM , 0.04 ,6/7/2016 2:52:25 AM , 0 ,6/7/2016 2:54:25 AM , 0.02 ,6/7/2016 2:56:25 AM , 0 ,6/7/2016 3:00:25 AM , 0.04 ,6/7/2016 3:02:25 AM , 0 ,6/7/2016 3:04:25 AM , 0 ,6/7/2016 3:06:25 AM , 0 ,
 42 ,6/7/2016 3:10:25 AM , 0.02 ,6/7/2016 3:12:25 AM , 0 ,6/7/2016 3:14:25 AM , 0 ,6/7/2016 3:16:25 AM , 0.04 ,6/7/2016 3:20:25 AM , 0 ,6/7/2016 3:22:25 AM , 0 ,6/7/2016 3:24:25 AM , 0.04 ,6/7/2016 3:26:25 AM , 0.02 ,
 43 ,6/7/2016 3:30:25 AM , 0.02 ,6/7/2016 3:32:25 AM , 0 ,6/7/2016 3:34:25 AM , 0 ,6/7/2016 3:36:25 AM , 0 ,6/7/2016 3:40:25 AM , 0.02 ,6/7/2016 3:42:25 AM , 0 ,6/7/2016 3:44:25 AM , 0 ,6/7/2016 3:46:25 AM , 0 ,
 44 ,6/7/2016 3:50:25 AM , 0.02 ,6/7/2016 3:52:25 AM , 0.08 ,6/7/2016 3:54:25 AM , 0 ,6/7/2016 3:56:25 AM , 0.06 ,6/7/2016 4:00:25 AM , 0 ,6/7/2016 4:02:25 AM , 0 ,6/7/2016 4:04:25 AM , 0 ,6/7/2016 4:06:25 AM , 0 ,
 45 ,6/7/2016 4:10:25 AM , 0 ,6/7/2016 4:12:25 AM , 0.06 ,6/7/2016 4:14:25 AM , 0.14 ,6/7/2016 4:16:25 AM , 0.02 ,6/7/2016 4:20:25 AM , 0 ,6/7/2016 4:22:25 AM , 0 ,6/7/2016 4:24:25 AM , 0 ,6/7/2016 4:26:25 AM , 0.02 ,
 46 ,6/7/2016 4:30:25 AM , 0.02 ,6/7/2016 4:32:25 AM , 0.02 ,6/7/2016 4:34:25 AM , 0.08 ,6/7/2016 4:36:25 AM , 0 ,6/7/2016 4:40:25 AM , 0.02 ,6/7/2016 4:42:25 AM , 0 ,6/7/2016 4:44:25 AM , 0.08 ,6/7/2016 4:46:25 AM , 0.08 ,
 47 ,6/7/2016 4:50:25 AM , 0.06 ,6/7/2016 4:52:25 AM , 0 ,6/7/2016 4:54:25 AM , 0 ,6/7/2016 4:56:25 AM , 0.06 ,6/7/2016 5:00:25 AM , 0.06 ,6/7/2016 5:02:25 AM , 0.1 ,6/7/2016 5:04:25 AM , 0 ,6/7/2016 5:06:25 AM , 0.06 ,
 48 ,6/7/2016 5:10:25 AM , 0.02 ,6/7/2016 5:12:25 AM , 0 ,6/7/2016 5:14:25 AM , 0 ,6/7/2016 5:16:25 AM , 0.08 ,6/7/2016 5:20:25 AM , 0.02 ,6/7/2016 5:22:25 AM , 0 ,6/7/2016 5:24:25 AM , 0 ,6/7/2016 5:26:25 AM , 0 ,
 49 ,6/7/2016 5:30:25 AM , 0.06 ,6/7/2016 5:32:25 AM , 0.12 ,6/7/2016 5:34:25 AM , 0.12 ,6/7/2016 5:36:25 AM , 0 ,6/7/2016 5:40:25 AM , 0.04 ,6/7/2016 5:42:25 AM , 0.02 ,6/7/2016 5:44:25 AM , 0.16 ,6/7/2016 5:46:25 AM , 0.1 ,
 50 ,6/7/2016 5:50:25 AM , 0.04 ,6/7/2016 5:52:25 AM , 0.06 ,6/7/2016 5:54:25 AM , 0 ,6/7/2016 5:56:25 AM , 0.08 ,6/7/2016 6:00:25 AM , 0.04 ,6/7/2016 6:02:25 AM , 0 ,6/7/2016 6:04:25 AM , 0.06 ,6/7/2016 6:06:25 AM , 0.04 ,
 51 ,6/7/2016 6:10:25 AM , 0.02 ,6/7/2016 6:12:25 AM , 0.02 ,6/7/2016 6:14:25 AM , 0.06 ,6/7/2016 6:16:25 AM , 0.02 ,6/7/2016 6:20:25 AM , 0 ,6/7/2016 6:22:25 AM , 0.04 ,6/7/2016 6:24:25 AM , 0 ,6/7/2016 6:26:25 AM , 0.02 ,
 52 ,6/7/2016 6:30:25 AM , 0 ,6/7/2016 6:32:25 AM , 0.08 ,6/7/2016 6:34:25 AM , 0.02 ,6/7/2016 6:36:25 AM , 0 ,6/7/2016 6:40:25 AM , 0.04 ,6/7/2016 6:42:25 AM , 0.06 ,6/7/2016 6:44:25 AM , 0.08 ,6/7/2016 6:46:25 AM , 0.02 ,
 53 ,6/7/2016 6:50:25 AM , 0.08 ,6/7/2016 6:52:25 AM , 0 ,6/7/2016 6:54:25 AM , 0 ,6/7/2016 6:56:25 AM , 0.04 ,6/7/2016 7:00:25 AM , 0 ,6/7/2016 7:02:25 AM , 0 ,6/7/2016 7:04:25 AM , 0 ,6/7/2016 7:06:25 AM , 0 ,
 54 ,6/7/2016 7:10:25 AM , 0 ,6/7/2016 7:12:25 AM , 0 ,6/7/2016 7:14:25 AM , 0 ,6/7/2016 7:16:25 AM , 0 ,6/7/2016 7:20:25 AM , 0.02 ,6/7/2016 7:22:25 AM , 0 ,6/7/2016 7:24:25 AM , 0 ,6/7/2016 7:26:25 AM , 0.04 ,
 55 ,6/7/2016 7:30:25 AM , 0 ,6/7/2016 7:32:25 AM , 0 ,6/7/2016 7:34:25 AM , 0.04 ,6/7/2016 7:36:25 AM , 0.04 ,6/7/2016 7:40:25 AM , 0.02 ,6/7/2016 7:42:25 AM , 0 ,6/7/2016 7:44:25 AM , 0 ,6/7/2016 7:46:25 AM , 0.04 ,
 56 ,6/7/2016 7:50:25 AM , 0.02 ,6/7/2016 7:52:25 AM , 0 ,6/7/2016 7:54:25 AM , 0.04 ,6/7/2016 7:56:25 AM , 0.02 ,6/7/2016 8:00:25 AM , 0 ,6/7/2016 8:02:25 AM , 0 ,6/7/2016 8:04:25 AM , 0 ,6/7/2016 8:06:25 AM , 0 ,
 57 ,6/7/2016 8:10:25 AM , 0.04 ,6/7/2016 8:12:25 AM , 0.08 ,6/7/2016 8:14:25 AM , 0 ,6/7/2016 8:16:25 AM , 0 ,6/7/2016 8:20:25 AM , 0 ,6/7/2016 8:22:25 AM , 0 ,6/7/2016 8:24:25 AM , 0 ,6/7/2016 8:26:25 AM , 0.02 ,
 58 ,6/7/2016 8:30:25 AM , 0 ,6/7/2016 8:32:25 AM , 0 ,6/7/2016 8:34:25 AM , 0 ,6/7/2016 8:36:25 AM , 0 ,6/7/2016 8:40:25 AM , 0 ,6/7/2016 8:42:25 AM , 0.06 ,6/7/2016 8:44:25 AM , 0 ,6/7/2016 8:46:25 AM , 0.04 ,
 59 ,6/7/2016 8:50:25 AM , 0 ,6/7/2016 8:52:25 AM , 0 ,6/7/2016 8:54:25 AM , 0 ,6/7/2016 8:56:25 AM , 0.02 ,6/7/2016 9:00:25 AM , 0.02 ,6/7/2016 9:02:25 AM , 0 ,6/7/2016 9:04:25 AM , 0 ,6/7/2016 9:06:25 AM , 0 ,
 60 ,6/7/2016 9:10:25 AM , 0 ,6/7/2016 9:12:25 AM , 0 ,6/7/2016 9:14:25 AM , 0 ,6/7/2016 9:16:25 AM , 0 ,6/7/2016 9:20:25 AM , 0 ,6/7/2016 9:22:25 AM , 0 ,6/7/2016 9:24:25 AM , 0 ,6/7/2016 9:26:25 AM , 0.02 ,
 61 ,6/7/2016 9:30:25 AM , 0 ,6/7/2016 9:32:25 AM , 0 ,6/7/2016 9:34:25 AM , 0 ,6/7/2016 9:36:25 AM , 0 ,6/7/2016 9:40:25 AM , 0 ,6/7/2016 9:42:25 AM , 0 ,6/7/2016 9:44:25 AM , 0 ,6/7/2016 9:46:25 AM , 0 ,
 62 ,6/7/2016 9:50:25 AM , 0.02 ,6/7/2016 9:52:25 AM , 0 ,6/7/2016 9:54:25 AM , 0 ,6/7/2016 9:56:25 AM , 0 ,6/7/2016 10:00:25 AM , 0 ,6/7/2016 10:02:25 AM , 0 ,6/7/2016 10:04:25 AM , 0.08 ,6/7/2016 10:06:25 AM , 0 ,
 63 ,6/7/2016 10:10:25 AM , 0.02 ,6/7/2016 10:12:25 AM , 0.02 ,6/7/2016 10:14:25 AM , 0 ,6/7/2016 10:16:25 AM , 0.02 ,6/7/2016 10:20:25 AM , 0 ,6/7/2016 10:22:25 AM , 0 ,6/7/2016 10:24:25 AM , 0 ,6/7/2016 10:26:25 AM , 0.02 ,
 64 ,6/7/2016 10:30:25 AM , 0 ,6/7/2016 10:32:25 AM , 0.06 ,6/7/2016 10:34:25 AM , 0 ,6/7/2016 10:36:25 AM , 0 ,6/7/2016 10:40:25 AM , 0 ,6/7/2016 10:42:25 AM , 0 ,6/7/2016 10:44:25 AM , 0 ,6/7/2016 10:46:25 AM , 0 ,
 65 ,6/7/2016 10:50:25 AM , 0.02 ,6/7/2016 10:52:25 AM , 0 ,6/7/2016 10:54:25 AM , 0 ,6/7/2016 10:56:25 AM , 0 ,6/7/2016 11:00:25 AM , 0.02 ,6/7/2016 11:02:25 AM , 0 ,6/7/2016 11:04:25 AM , 0 ,6/7/2016 11:06:25 AM , 0 ,
 66 ,6/7/2016 11:10:25 AM , 0.02 ,6/7/2016 11:12:25 AM , 0 ,6/7/2016 11:14:25 AM , 0 ,6/7/2016 11:16:25 AM , 0.02 ,6/7/2016 11:20:25 AM , 0 ,6/7/2016 11:22:25 AM , 0 ,6/7/2016 11:24:25 AM , 0.04 ,6/7/2016 11:26:25 AM , 0.02 ,
 67 ,6/7/2016 11:30:25 AM , 0 ,6/7/2016 11:32:25 AM , 0.04 ,6/7/2016 11:34:25 AM , 0.08 ,6/7/2016 11:36:25 AM , 0.04 ,6/7/2016 11:40:25 AM , 0 ,6/7/2016 11:42:25 AM , 0.02 ,6/7/2016 11:44:25 AM , 0.02 ,6/7/2016 11:46:25 AM , 0 ,
 68 ,6/7/2016 11:50:25 AM , 0.02 ,6/7/2016 11:52:25 AM , 0 ,6/7/2016 11:54:25 AM , 0 ,6/7/2016 11:56:25 AM , 0 ,6/7/2016 12:00:25 PM , 0 ,6/7/2016 12:02:25 PM , 0 ,6/7/2016 12:04:25 PM , 0 ,6/7/2016 12:06:25 PM , 0 ,
 69 ,6/7/2016 12:10:25 PM , 0 ,6/7/2016 12:12:25 PM , 0 ,6/7/2016 12:14:25 PM , 0 ,6/7/2016 12:16:25 PM , 0.02 ,6/7/2016 12:20:25 PM , 0 ,6/7/2016 12:22:25 PM , 0 ,6/7/2016 12:24:25 PM , 0 ,6/7/2016 12:26:25 PM , 0.08 ,
 70 ,6/7/2016 12:30:25 PM , 0 ,6/7/2016 12:32:25 PM , 0.06 ,6/7/2016 12:34:25 PM , 0.02 ,6/7/2016 12:36:25 PM , 0 ,6/7/2016 12:40:25 PM , 0 ,6/7/2016 12:42:25 PM , 0 ,6/7/2016 12:44:25 PM , 0 ,6/7/2016 12:46:25 PM , 0 ,
